"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"BR2025300PC731D","2025-10-27","LAVITTA ENGENHARIA CIVIL LTDA - INDIANOPOLIS","ESTRADA BR 365 S/N, KM 574, ZONA RURAL, INDIANOPOLIS - MG, 38490000","BR","Brazil",-18.7023376,-46.6043475,"Building Construction|Construction","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300QHM6XZ","2025-10-27","TINDIANA LOGISTICA E TRANSPORTES LTDA - RONDONOPOLIS","AVENIDA INDUSTRIAL 1325, BLOCO 01 SALA 09 ANEXO POSTO ALDO LOCATELLI, PARQUE INDUSTRIAL VETORASSO, RONDONOPOLIS - MT, 78746010","BR","Brazil",-16.5004649,-54.649355,"Unspecified","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","Road Transportation","False"
"BR2025300RDMV0M","2025-10-27","INDIAVAI ENERGETICA S.A. - JAURU","ESTRADA DA QUEIROZ GALVAO S/N, KM 45, ZONA RURAL, JAURU - MT, 78255000","BR","Brazil",-15.3391327,-58.8732216,"Electricity|Energy|Utilities","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300SE6DE8","2025-10-27","INPAL QUIMICA INDUSTRIAL LTDA - INDIAROBA","FAZENDA FAZENDA INDIAROBA S/N, INDIAROBA - SE, 49250000","BR","Brazil",-11.519414,-37.5130816,"Chemicals|Manufacturing","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300TCX6BM","2025-10-27","IMETAME METALMECANICA LTDA - INDIANOPOLIS","ESTRADA ESTRADA BR 365 SN, KM 574, ZONA RURAL, INDIANOPOLIS - MG, 38490000","BR","Brazil",-18.7023376,-46.6043475,"Construction","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300THXQ32","2025-10-27","IBQ - INDUSTRIAS QUIMICAS S/A - INDIARA","FAZENDA MATO SECO SN, ZONA RURAL, INDIARA - GO, 75955000","BR","Brazil",-14.9699268,-48.0210492,"Warehousing","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300W83ZQX","2025-10-27","SEMENTES SAO FRANCISCO S.A. - INDIANOPOLIS","RODOVIA BR 365 S/N, KM 555 A DIREITA, ZONA RURAL, INDIANOPOLIS - MG, 38490000","BR","Brazil",-18.7023376,-46.6043475,"Wholesale Trade","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","","False"
"BR2025300XEYFB3","2025-10-27","TINDIANA LOGISTICA E TRANSPORTES LTDA - GUARAPUAVA","RUA DEPUTADO BERNARDO GUIMARAES RIBAS CARLI 665, CASA FRENTE A BR 277 KM 344 665 M ANEXO POSTO GUARAPUAVAO, CONRADINHO, GUARAPUAVA - PR, 85045302","BR","Brazil",-25.3664157,-51.48273769999999,"Unspecified","Brazil National Registry of Legal Entities / Brasil Cadastro Nacional de Pessoas Jurídicas (CNPJ) [Public List]","","","","","","Road Transportation","False"
"CA2024274HQQGS1","2024-09-30","MP INDIAN CANOES","Quebec, Canada","CA","Canada",46.8130816,-71.20745959999999,"Maritime Transportation|Unspecified","United States Coast Guard (USCG) [Public List]|United States Coast Guard (USCG) [Public List] (list)|United States Coast Guard (USCG) [Public List] (USCG - October 2024 Production Locations List)","","","","","","","False"
"CA2024274HZX1DM","2024-09-30","East India Company LTD","1630 Trinity Dr, Mississauga, ON L5T 1L6, Canada","CA","Canada",43.6606582,-79.6474417,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024274JB8Y1X","2024-09-30","Bonnick's West Indian Grocery","1366 Weston Rd, York, ON M6M 4R8, Canada","CA","Canada",43.6904149,-79.4995131,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA20242756P5Z93","2024-10-01","Divine India Enterprises Inc","12885 80 Ave #105, Surrey, BC V3W 0E6, Canada","CA","Canada",49.1493696,-122.8657854,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA202427597VTQP","2024-10-01","Canadian Museum of Indian Civilization Inc","8640 Yonge St, Richmond Hill, ON L4C 6Z4, Canada","CA","Canada",43.8380279,-79.43038969999999,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024275B8Q9CS","2024-10-01","Moga Film Studio Indian Wedding Photography Videography Brampton Mississauga Toronto","275 Gardenbrooke Trail #204, Brampton, ON L6P 4M6, Canada","CA","Canada",43.7968193,-79.6833979,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024275BG4MJZ","2024-10-01","Fashion Villa Indian Jewellery","1037 Park St, Regina, SK S4N 5H4, Canada","CA","Canada",50.4620572,-104.5704128,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024275TGSHHZ","2024-10-01","Lebas Of India","7206 Airport Rd, Mississauga, ON L4T 2H3, Canada","CA","Canada",43.7076587,-79.6481492,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024275Z3SYD0","2024-10-01","My Indians in Canada Association-MICA","5 Inder Heights Dr, Brampton, ON L6Z 3M4, Canada","CA","Canada",43.7398933,-79.8167832,"Unspecified","Canadian Importers Database (CID) [Public List]","","","","","","","False"
"CA2024325050915","2024-11-20","West India Trading Co. Inc.","2086 Route 950, Petit-Cap, New Brunswick","CA","Canada",46.19251,-64.16117,"Food Manufacturing","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","False"
"CA2025237B2HNM0","2025-08-25","INDIAN HEAD CONTRACTING INC","4017 213A St, Township Of Langley BC","CA","Canada",49.0751107,-122.6329716,"Manufacturing|Plastics","Canada Open Database of Businesses (ODBus) [Public List]","","","","","","","False"
"CA2025237J3T43F","2025-08-25","Jet Airways (India) Ltd.","2 Robert Speck Pky, Mississauga ON L4Z1H8","CA","Canada",43.5964004,-79.6369247,"Air Transportation","Canada Open Database of Businesses (ODBus) [Public List]","10-19","","","","","","False"
"CA2025237PFSY4S","2025-08-25","INDIAN RIVER TRANSPORT LTD","20353 64 Ave, Township Of Langley BC","CA","Canada",49.1193727,-122.6590676,"Unspecified","Canada Open Database of Businesses (ODBus) [Public List]","","","","","","Transportation|Road Transportation","False"
"CN20190831HE1AK","2019-03-24","Hangzhou Jindian Textile Co., ltd","Beishen Jia Bridge, Chongxianqian Village  Yuhang Hangzhou Zhejiang","CN","China",30.419045,120.299401,"Apparel","A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative","","","","","","","False"
"CN2019083HAV323","2019-03-24","SHAOXING JINDIAN DYEING AND PRINTING CO.,LTD","Beijiu Road  Binhai Shaoxing Zhejiang","CN","China",30.1981936,120.8080851,"Apparel","A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative","","","","","","","False"
"CN2021090P85S4Z","2021-03-31","LVSHI JINDIAN","XINGGUO ROAD 35, LONGWAN DISTRICT, WENZHOU, ZHEJIANG","CN","China",27.965522,120.740096,"Apparel","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"CN2021337P099W7","2021-12-03","JIN YA JINDIAN LIGHTING (DONGGUAN) CO LTD","NO.28 SHI SHUIKOU SECTION, HESHI ROAD, SHISHUIKOU VILLAGE QIAOTOU TOWN, DONGGUAN, CHINA 523528   CN","CN","China",22.9986806,114.0543752,"Apparel|Home|Home Accessories|Unspecified","A Brand / Retailer|A Brand / Retailer|John Lewis Partnership (John Lewis Factory List July 2023)|John Lewis Partnership (John Lewis Factory List October 2023)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 8)|A Brand / Retailer|Target Corporation (Target Factory List Jan 2024)|John Lewis Partnership (John Lewis Factory List January 2024)","340|340","","","","","","False"
"CN202224932ADPR","2022-09-06","Shaoxing Pindian Textiles Co., Ltd.","Room 1003, Yongli Building, 1418 Jinkeqiao Avenue, Keqiao District,, ,","CN","China",30.105217,120.507004,"Apparel","An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"CN2022249JZK05F","2022-09-06","Lianyungang Jindian Textile Technology Co., Ltd.","206 South Yuzhou Road, Haizhou Development Zone, ,","CN","China",34.57093,119.20329,"Apparel|Apparel Accessories|Home Accessories","An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Civil Society Organization|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)","","","","","","","False"
"CN2023005BCD203","2022-12-19","Dongguan JINDIAN Shoe Material Co., Ltd","HOUJIE Town, Dongguan City, Guangdong Province JINGHE Science Park,XIABIAN Community dongguan Guangdong 523956","CN","China",22.936585,113.67114,"Unspecified","A Brand / Retailer","","","","","","","False"
"CN2023053RY8413","2023-02-16","Yongchengshi Xindian Glove Co, . Ltd","No. 016, Huihe Road, Yongcheng Industrial Agglomeration , Area, Yongcheng City, 476688 Shangqiu, Province: Henan","CN","China",33.83818,116.29903,"Apparel|Unspecified","H&M Group (Manufacturing Factories HM 2023)|A Multi-Stakeholder Initiative|H&M Group (H&M Group Facilities list October2023)","101-500","","Manufacturing","","Manufacturing","","False"
"CN2023065A7P22E","2023-03-06","NINGBO JINDIANZI GARMENTS CO., LTD.","NO.41 RUIFENG ROAD, DONGJIAO DEVELOPMENT ZONE, YUELIN STREET, FENGHUA,  NINGBO, ZHEJIANG PROVINCE YUELIN STREET, 315500 ZHEJIANG SHENG, CHINA","CN","China",29.660841,121.436712,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"CN2023140CWX226","2023-05-20","YONGCHENGSHI XINDIAN GLOVE CO., LTD.","50 meters west of the intersection of Xishan Road and Yinhe Road, Economic Development Zone, Yongcheng City, Shangqiu City, Henan Province","CN","China",34.1078789,116.4594137,"Apparel|Apparel Accessories|Unspecified","Macpac NZ Ltd (Macpac T1 202506)|H&M Group (H&M June 2024 Facilities list)|H&M Group (H&M JULY 2024 Facilities list)|A Civil Society Organization|A Multi-Stakeholder Initiative|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|H&M Group (H&M Aug 2024 Facilities list)|A Civil Society Organization|H&M Group (H&M Oct 2024 Facility list)|H&M Group (H&M November Factory List)|H&M Group (H&M January 2024 Facilities list)|H&M Group (H&M Feb 2024 Facilities list)|H&M Group (H&M Sept 2024 Facility list)|Macpac (Macpac T1 202501)|H&M Group (H&M March 2024 Facilities list)|H&M Group (H&M April 2024 Facilities list)|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","109|101-500|101-500|101-500|101-500|1-500|1-500|1-500|1-500|109|1-500|1-500|1-500|1-500","Winspeed Sports (Yongcheng) Co., Ltd|Winspeed Sports (Yongcheng) Co., Ltd","Manufacturing|Manufacturing unit|Manufacturing ","","Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit|Manufacturing unit","","False"
"CN2023334V40SQH","2023-11-30","Zhejiang Jindian Printing and Dyeing Co., Ltd.","No. 5056 Xingbin Road, Ma`an Town, Keqiao District, 312000 Shaoxing, Zhejiang Sheng, CN-ZJ, China, CN","CN","China",30.19504,120.68279,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"CN2023346WQNF40","2023-12-11","Yili Xindian Trading Co., Ltd.","127 1 World Shopping Plaza 7 Main Building 303, 305 Room Jiefang Road, Yining City, Ili Kazakh Autonomous Prefecture, Xinjiang","CN","China",43.919277,81.32541499999999,"Unspecified","Sheffield Hallam University Forced Labour Lab [Public List] (Companies Operating in the Uyghur Region (List 1))","","","","","","Wholesale|Telecom|Mobile Internet|Retail|Communication","False"
"CN20233470FFWTT","2023-12-12","Jiangsu Guotai Xindian Software Co., Ltd. - Alashankou Branch","3 108 Room Junggar Road, Alashankou, Bozhou, Xinjiang","CN","China",45.1732799,82.55447,"Unspecified","Sheffield Hallam University Forced Labour Lab [Public List] (Companies Operating in the Uyghur Region (List 2))","","","","","","Computer Software","False"
"CN2023347WZDH21","2023-12-12","Shihezi Xindiantong Information Technology Service Co., Ltd.","59 Community 64-5 East 5Th Road, Development Zone, Shihezi City, Xinjiang","CN","China",44.301984,86.085503,"Technology","Sheffield Hallam University Forced Labour Lab [Public List] (Companies Operating in the Uyghur Region (List 2))","","","","","","Computer Software","False"
"CN2024101XRYGJG","2024-04-10","Hengxian Jindian Underwear Factory","Building 2, Wie Xiuai Rental House, Dongguoxin Street, Nanning, Guangxi","CN","China",22.8167299,108.3669,"Apparel|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|A Civil Society Organization|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|ALDI Services Asia Limited (ALDI SOUTH Group Facility List October 2024)|ALDI Services Asia Limited (ALDI SOUTH Group Facility List April 2024)|ALDI Services Asia Limited (ALDI SOUTH Group Facility List April 2025)","","","","","","Garment textiles|Garment Textiles","False"
"CN2024117K4JRTX","2024-04-25","Shaoxing Jindian Dyeing Co., Ltd","Xingbin Road, Keqiao District, Shaoxing City, Zhejiang, China","CN","China",30.19504,120.68279,"Unspecified","A Brand / Retailer","","","","","","","False"
"CN2024220C8YFRP","2024-07-30","New JinDian Technology (Shenzhen) Ltd.","Jinshi Industrial Park1101, Jinshi Road, Niuhu Community, Guanlan StreetLonghua District, Shenzhen City, 518110, China","CN","China",22.75235,114.15979,"Toys","Ethical Supply Chain Program (Ethical Supply Chain Program certified supplier list - July 2024)|Ethical Supply Chain Program (Ethical Supply Chain Program certified supplier list valid Feb 2025)","","","Electronics, Toys/Premiums","","Toys Premiums|Electronics","Electronic Toys|Arts & Craft Toys|Education Toys|Electronic Toys|Arts & Craft Toys|Education Toys","False"
"CN2024224VPP40C","2024-08-08","Jinyajindian Lighting (Dongguan) Co Ltd","No.41 Heshi Road, Qiaotou Town, Dongguan City, Guangdong Province, 523527","CN","China",23.024132,114.10316,"Home|Unspecified","John Lewis Partnership (John Lewis Own Brand Factory List January 25)|John Lewis Partnership (John Lewis Factory List July 2025)|John Lewis Partnership (John Lewis Factory List April 2024)|John Lewis Partnership (John Lewis Factory List April 2024)|Target Corporation (Target Factory List August 2024)|John Lewis Partnership (John Lewis Factory List July 2024)|John Lewis Partnership (John Lewis Factory List Oct 2024)|John Lewis Partnership (John Lewis Factory List January 2025)","340|340|340","","","","","","False"
"CN2024248Q3QRTA","2024-09-03","Xindian Wire (Shenzhen) Company Limited","Xindian Industrial Area, Baiwang Industrial Park, No. 1049 Songbai Road, Nanshan District, Shenzhen, Guangdong, China","CN","China",22.63835,113.92847,"Components","China Labour Bulletin (China Labour Bulletin Strike Map Electronics Sector 2023Q2)","243","Shin Din Cable (Hong Kong) Limited","","","","","False"
"CN2025010VM91AY","2024-12-20","SHAOXING JINDIANZI TEXTILE SCIENCE AND TECHNOLOGY CO LTD","Room 302 Floor 3 No 83 Donghenghe Road Keqiao Economic Development Zone Shaoxing 312000 | SHAOXING","CN","China",29.7480699,120.55313,"Unspecified","MANGO  (Mango Factory List 2024)|MANGO  (Mango Factory List 2024)","1-500|1-500","","","","","","False"
"CN2025071THNSFA","2025-02-25","Shenzhen Jindian Stationery Co., Ltd","N301, Building 1, A2 Shankeng industrial park, Shenzhen, Guangdong, 518100","CN","China",22.79652,114.22135,"Unspecified","A Facility / Factory / Manufacturing Group / Supplier / Vendor","","","","","","","False"
"CO20252888Y1F14","2025-10-08","India Taller","Cll 1D oeste # 38D-56, Cali, Valle Del Cauca","CO","Colombia",3.4264032,-76.5533174,"Manufacturing","Building Markets (Building Markets verified business in Colombia)","4","","","","","","False"
"DK2024325SNDW2T","2024-11-20","Bindia 3 ApS","Hvidovrevej 80E, 2610 Rodovre, Rodovre Municipality, Capital Region of Denmark","DK","Denmark",55.6657987,12.4724558,"Food Manufacturing","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","False"
"FJ202428391ENRA","2024-10-09","Indiana Spices","3 Syria Lane Lautoka","FJ","Fiji",-17.6169957,177.4504888,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","False"
"GB202430511J02F","2024-10-28","TUE Indian Ocean Tuna","PO BOx 676 Fishing Port Mahe","GB","United Kingdom",55.378051,-3.435973,"Unspecified","Tesco Stores Ltd (Tesco)","1760","LDH (LA DORIA) LTD","Final Product Assembly","","Final Product Assembly","Food & Beverages","False"
"GB20250295HYKZ3","2025-01-29","Fatima's Indian Deli","Unit 4 Peaks Palace Rossini Street Bolton BL1 8GJ, BL1 Bolton, Greater Manchester, North West England","GB","United Kingdom",53.595155,-2.4406265,"Food Manufacturing","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","False"
"GB2025029X581GR","2025-01-29","My Local Indian","Unit 1A Trafalgar House Galmington Trading Estate Cornishway North Taunton TA1 5LY, TA1 Somerset, Somerset, South West England","GB","United Kingdom",51.011899,-3.1278512,"Food Manufacturing","European Commission: TRACES – TRAde Control and Expert System [Public List]","","","","","","","False"
"GY2024282V8YBHH","2024-10-08","Dave West Indian Inc","Vryheidslust, Middle Street 21 Georgetown","GY","Guyana",6.8161301,-58.1620393,"Food","US Food & Drug Administration (FDA) [Public List]","","","","","","","False"
"HK2024337W72K11","2024-11-25","VISUAL INDUSTRIES ITALIA C/O AM INDIA","QUEEN'S ROAD CENTRAL 70 CRAWFORD HOUSE HONG KONG 1104 HONG KONG","HK","Hong Kong",22.2826315,114.1555936,"Home Textiles","Capri Holdings (Capri Holdings Facility List November 2024)|Capri Holdings (Tier 1 Capri Holdings Facilities December 2024)|Capri Holdings (Tier 1 Capri Holdings Facilities December 2024)","","","Final Product Assembly","","Final Product Assembly|Final Product Assembly|Final Product Assembly","","False"
"ID202334747S24C","2023-12-13","Henkel Adhesives Technologies India Private Limited","L&T Seawoods, Grand Central, Tower 1, 401, B wing, 4th Floor, Seawoods, Navi Mumbai -  400706","ID","Indonesia",-0.789275,113.921327,"Aerospace|Automotive|Chemicals|Electronics|Energy|Furniture|Manufacturing|Rail Transportation","Henkel [Public List] (Henkel December 2023 Facility List)","","Henkel AG & Co. KGaA","","","","Sports|Labels|Engineered Wood|Fashion|Packaging & Paper|Medical|Building Components|Metals|Data|Tapes|Telecom Infracstructure|Power Generation and Conversion|Graphics|Industrial Maintenance and Repair (MRO)|Personal Hygiene Adhesives","False"
